Product code,Product label,"Taipei, Chinese's imports from Saudi Arabia-Value in 2012","Taipei, Chinese's imports from Saudi Arabia-Value in 2013","Taipei, Chinese's imports from Saudi Arabia-Value in 2014","Taipei, Chinese's imports from Saudi Arabia-Value in 2015","Taipei, Chinese's imports from Saudi Arabia-Value in 2016","Taipei, Chinese's imports from Saudi Arabia-Value in 2017","Taipei, Chinese's imports from Saudi Arabia-Value in 2018","Taipei, Chinese's imports from Saudi Arabia-Value in 2019","Taipei, Chinese's imports from Saudi Arabia-Value in 2020","Taipei, Chinese's imports from Saudi Arabia-Value in 2021",Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,"Taipei, Chinese's imports from world- ","Taipei, Chinese's imports from world-Value in 2012","Taipei, Chinese's imports from world-Value in 2013","Taipei, Chinese's imports from world-Value in 2014","Taipei, Chinese's imports from world-Value in 2015","Taipei, Chinese's imports from world-Value in 2016","Taipei, Chinese's imports from world-Value in 2017","Taipei, Chinese's imports from world-Value in 2018","Taipei, Chinese's imports from world-Value in 2019","Taipei, Chinese's imports from world-Value in 2020","Taipei, Chinese's imports from world-Value in 2021"
441232,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...",0,0,0,0,0,0,0,0,0,0,,0,27,397,499,221,19,87,0,0,0,,55796,49098,66510,65938,57548,893,0,0,0,0
441810,"Windows, French windows and their frames, of wood",0,0,0,0,0,0,0,0,0,0,,0,104,0,27,1,28,5,0,44,0,,781,1086,1819,1820,1462,1369,1412,1632,1304,1851
441850,"Shingles and shakes, of wood",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,45,49,0,0,0,0,,97,21,73,34,77,18,22,98,46,4
441872,"Flooring panels, multilayer, assembled, of wood (excluding for mosaic floors)",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,5,107,11,0,0,0,,1057,1311,2043,1317,793,34,0,0,0,0
441900,"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,32,72,23,70,50,7,66,,17461,20192,21445,25679,24755,249,0,0,0,0
460129,"Mats, matting and screens, of vegetable plaiting materials, flat-woven or bound together in ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,10,0,0,78,,874,1391,1312,912,921,829,852,700,840,793
470200,"Chemical wood pulp, dissolving grades",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,39,0,0,0,0,0,,150797,156462,130585,134281,146181,75001,101820,96666,39945,63583
470329,"Semi-bleached or bleached non-coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",0,0,0,0,0,0,0,0,0,0,,0,0,74,0,0,0,10,4,0,0,,174173,162759,141462,136632,139390,229184,242401,193660,188268,170909
480449,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",0,0,0,0,0,0,0,0,0,0,,43,181,464,1,229,0,0,6,0,0,,6125,4841,6013,5848,7701,9103,10952,8240,7270,8462
480593,"Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets ...",0,0,0,0,0,0,0,0,0,0,,0,47,0,0,54,19,93,1573,14,2483,,49585,57313,42865,33515,43824,41066,44493,49153,60877,65836
480610,"Vegetable parchment, in rolls of a width > 36 cm or in square or rectangular sheets with one ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,,4159,4433,4852,4237,4653,5162,5200,3632,3280,4865
480810,"Corrugated paper and paperboard """"with or without glued flat surface sheets"""", whether or ...""",0,0,0,0,0,0,0,0,0,0,,3602,1671,2609,5153,2523,2291,6596,4375,3192,3367,,694,717,637,558,526,783,661,1115,2158,3150
481022,"Lightweight coated paper used for writing, printing or other graphic purposes, total weight ...",0,0,0,0,0,0,0,0,0,0,,0,48,0,7,15,43,33,3,0,0,,31147,34011,34874,30356,23728,24963,27566,18956,13704,12651
481141,"Self-adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in rolls ...",0,0,0,0,0,0,0,0,0,0,,1113,881,694,1185,14103,29424,20461,8074,14549,1536,,14188,15959,19700,27169,30795,34349,33327,35747,40206,54185
481720,"Letter cards, plain postcards and correspondence cards, of paper or paperboard (excluding those ...",0,0,0,0,0,0,0,0,0,0,,1463,0,0,13,25,7,14,0,0,0,,228,168,477,304,322,478,399,480,369,375
481840,"Sanitary towels and tampons, napkins and napkin for babies and similar sanitary articles, of ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,152471,141569,0,0,0,0,0,0,0,0
481950,"Packing containers, incl. record sleeves, of paper, paperboard, cellulose wadding or webs of ...",0,0,0,0,0,0,0,0,0,0,,188,27,135,38,30,10,44,0,0,112,,25614,28024,26130,24527,28079,27345,28839,32456,33316,34067
482020,Exercise books of paper or paperboard,0,0,0,0,0,0,0,0,0,0,,0,0,147,185,82,49,16,0,8,0,,52,99,76,129,86,54,62,129,163,136
482050,"Albums for samples or collections, of paper or paperboard",0,0,0,0,0,0,0,0,0,0,,1065,890,586,169,14,7,0,0,0,0,,880,804,784,819,840,699,550,467,659,439
482361,"Trays, dishes, plates, cups and the like, of bamboo paper or bamboo paperboard",0,0,0,0,0,0,0,0,0,0,,0,27,0,0,57,165,0,0,0,1,,1875,3121,1907,1313,1692,1878,1431,714,1185,914
491000,"Calendars of any kinds, printed, incl. calendars blocks",0,0,0,0,0,0,0,0,0,0,,0,107,0,118,30,49,3,0,0,8,,3405,3003,2571,2939,3038,2358,2445,2161,2093,2155
510121,"Shorn wool, degreased, non-carbonised, neither carded nor combed",0,0,0,0,0,0,0,0,0,0,,0,0,0,33,21,0,0,0,0,0,,1160,762,996,536,236,139,293,57,242,204
510310,Noils of wool or of fine animal hair (excluding garnetted stock),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
510710,Yarn of combed wool containing >= 85% wool by weight (excluding that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,795,703,596,980,902,116,276,290,333,212
510820,Combed yarn of fine animal hair (excluding that of wool and that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,5,49,13,109,8,18,32,9,36
510990,"Yarn containing predominantly, but < 85% wool or fine animal hair by weight, put up for retail ...",0,0,0,0,0,0,0,0,0,0,,29,0,71,0,1,1,0,0,0,0,,1480,1361,1121,1333,625,328,343,275,219,162
511000,"Yarn of coarse animal hair or of horsehair, incl. gimped horsehair yarn, whether or not put ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,22,41,11,0,3,0,2,0,0
520521,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,41,14,0,0,5,77,300,75,20
520524,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,5350,4695,5520,4637,4611,8659,5824,4878,8606,13721
520544,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1129,1259,412,222,190,72,23,13,32,1
520621,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2462,1544,248,2,51,32,63,1,7,0
520624,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres ...""",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,58,344,555,302,1828,1487,586,954,1747,3729
520812,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,0,0,0,,354,423,419,601,1071,906,756,461,327,285
520839,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, dyed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,2,2,0,0,0,17,0,,1323,1434,1473,969,802,821,795,953,1058,1310
520851,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 100 g/m©÷, ...",0,0,0,0,0,0,0,0,0,0,,0,49,0,0,0,0,0,0,0,0,,237,337,186,298,150,224,228,221,205,136
520943,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 200 g/m©÷, in three-thread ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,4,3,4,10,14,7,8,7,0
521021,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,64,0,0,0,,323,280,744,501,446,361,649,23,322,216
521032,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,24,54,30,14,6,19,2,20,0,2
521049,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,26,12,8,0,0,0,,180,153,188,165,98,98,116,66,71,102
521141,"Plain woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,217,120,84,82,116,43,54,34,17,57
521213,"Woven fabrics of cotton, containing predominantly, but < 85% cotton by weight, other than those ...",0,0,0,0,0,0,0,0,0,0,,35,0,0,0,38,0,0,0,0,0,,1182,624,754,473,582,409,413,223,130,157
530310,"Jute and other textile bast fibres, raw or retted (excluding flax, true hemp and ramie)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,67,103,47,10
530820,Hemp yarn,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,14,1,1,0,5,0,4,1,0,29
530890,"Yarn of vegetable textile fibres (excluding flax yarn, yarn of jute or of other textile bast ...""",0,0,0,0,0,0,0,0,0,0,,35,148,0,41,0,49,0,0,0,0,,624,783,593,380,519,506,565,393,414,264
540211,High-tenacity filament yarn of aramids (excluding sewing thread and yarn put up for retail ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,349,43,264,0,,9279,8095,6679,6162,8303,5804,3352,7624,7556,8836
540220,High-tenacity filament yarn of polyesters (excluding that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,3158,5199,551,742,338,364,86,0,0,0,,16708,18613,18275,14800,12410,14805,19531,16403,19303,24483
540349,"Multiple """"folded"""" or cabled artificial filament yarn, incl. artificial monofilament of < ...""",0,0,0,0,0,0,0,0,0,0,,0,38,0,0,5,3,0,9,0,0,,12,0,7,5,6,10,2,49,1,4
540782,"Woven fabrics of yarn containing predominantly, but < 85% synthetic filament by weight, incl. ...",0,0,0,0,0,0,0,0,0,0,,153,0,0,0,2,15,55,0,0,0,,365,367,446,606,622,591,394,376,227,284
550130,"Filament tow as specified in Note 1 to chapter 55, acrylic or modacrylic",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,26,0,0,0,0,0,,473,1128,843,814,831,824,1390,1218,934,1027
550190,"Synthetic filament tow as specified in Note 1 to chapter 55 (excluding that of acrylic, modacrylic, ...",0,0,0,0,0,0,0,0,0,0,,217,0,0,129,153,110,75,19,0,0,,4342,159,102,109,198,144,169,157,147,174
550210,"Artificial filament tow as specified in Note 1 to chapter 55, of acetate",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9591,9368,8947,12270,13312
550319,"Staple fibres of nylon or other polyamides, not carded, combed or otherwise processed for spinning ...",0,0,0,0,0,0,0,0,0,0,,114,89,0,0,320,40,0,0,12,0,,7942,8957,10019,8718,7558,6542,7190,4438,4775,5111
550410,"Staple fibres of viscose rayon, not carded, combed or otherwise processed for spinning",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,,51963,49333,46238,32769,40134,49922,45802,38464,40916,46178
550690,"Synthetic staple fibres carded, combed or otherwise processed for spinning (excluding acrylic, ...",0,0,0,0,0,0,0,0,0,0,,0,29,0,174,76,2,0,0,2996,486,,278,350,706,715,1003,1275,615,1098,61,98
550810,"Sewing thread of synthetic staple fibres, whether or not put up for retail sale",0,0,0,0,0,0,0,0,0,0,,0,662,2678,2019,1951,1882,1175,881,442,808,,3953,2723,6660,8200,4321,579,384,639,463,496
550922,"Multiple """"folded"""" or cabled yarn containing >= 85% polyester staple fibres by weight (excluding ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,15704,23330,23046,19376,6783,6972,8392,6398,5099,4578
550999,"Yarn containing predominantly, but < 85% synthetic staple fibres by weight, other than that ...",0,0,0,0,0,0,0,0,0,0,,89,0,0,36,7,1,0,34,0,0,,251,226,515,576,263,699,363,96,222,112
551229,"Woven fabrics containing >= 85% acrylic or modacrylic staple fibres by weight, dyed, made of ...",0,0,0,0,0,0,0,0,0,0,,0,0,37,21,15,4,8,0,0,0,,959,2677,2774,890,677,1024,3776,1291,1428,2404
551339,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,160,30,115,294,2,34,31,0,0,27,,136,19,1,56,19,2,21,16,56,2
551511,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,74,0,0,0,0,7,0,0,0,,1949,1934,1449,1853,1049,1164,668,975,360,685
551521,"Woven fabrics containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,40,50,168,140,0,0,3,,119,182,181,134,95,63,46,63,35,34
551529,"Woven fabrics containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, ...",0,0,0,0,0,0,0,0,0,0,,96,0,0,85,83,585,1269,0,0,0,,197,306,233,89,121,81,42,35,80,37
551591,"Woven fabrics containing predominantly, but < 85% synthetic staple fibres, mixed principally ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,,203,110,125,154,171,158,151,123,226,247
551612,"Woven fabrics containing >= 85% artificial staple fibres by weight, dyed",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,0,,100,126,180,248,166,168,277,272,642,1106
551632,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,19,25,46,26,11,34,8,4,4,4
551633,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, mixed ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,52,46,61,31,26,19,3,12,13,3
551691,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, other ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,13,6,5,23,5,4,9,0,0,6
551694,"Woven fabrics containing predominantly, but < 85% artificial staple fibres by weight, other ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,846,687,742,519,356,320,288,400,498,163
560110,"Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles, ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2606,2824,0,0,0,0,0,0,0,0
560129,Wadding of textile materials and articles thereof (excluding of cotton or man-made fibres; ...,0,0,0,0,0,0,0,0,0,0,,3233,203,159,15,909,1673,793,0,1056,56,,1378,1641,2256,2015,1902,2121,2672,2107,2192,2519
40819,"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...",0,0,0,0,0,0,0,0,0,0,,11251,4655,12860,19812,816,283,229,0,0,337,,687,770,677,515,1165,1276,1822,2068,1712,1298
51000,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,45,0,0,0,0,0,,660,551,630,486,906,1101,902,690,978,1007
51110,Bovine semen,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1502,1654,1531,1815,1816,2333,1989,2566,2398,2594
51199,"Products of animal origin, n.e.s., dead animals, unfit for human consumption (excluding fish, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,23,0,,5228,5326,5846,6551,6699,7142,7593,8130,6455,7991
60230,"Rhododendrons and azaleas, grafted or not",0,0,0,0,0,0,0,0,0,0,,737,0,0,17,25,65,19,0,0,0,,20,35,29,24,27,22,45,54,24,40
70390,"Leeks and other alliaceous vegetables, fresh or chilled (excluding onions, shallots and garlic)",0,0,0,0,0,0,0,0,0,0,,0,0,0,123,257,71,28,0,0,12,,144,52,57,68,54,86,65,138,86,198
70970,"Fresh or chilled spinach, New Zealand spinach and orache spinach",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,7,14,0,0,0,0,,41,58,183,71,125,94,94,111,67,197
71220,"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared",0,0,0,0,0,0,0,0,0,0,,178,150,110,41,150,521,242,0,0,0,,633,680,879,910,1160,1115,1413,1148,1553,1338
71231,"Dried mushrooms of the genus """"Agaricus"""", whole, cut, sliced, broken or in powder, but not ...""",0,0,0,0,0,0,0,0,0,0,,61,31,0,0,0,22,0,0,0,0,,416,241,228,177,223,263,319,395,456,341
71232,"Dried wood ears """"Auricularia spp."""", whole, cut, sliced, broken or in powder, but not further ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1569,1408,2018,3071,4827,4781,4950,5742,4912,5318
71310,"Dried, shelled peas """"Pisum sativum"""", whether or not skinned or split""""",0,0,0,0,0,0,0,0,0,0,,48,0,0,194,99,195,164,3,0,70,,9832,11345,9794,10136,10752,10055,8268,8286,8840,10477
71430,"Yams """"Dioscorea spp."""", fresh, chilled, frozen or dried, whether or not sliced or in the ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,628,10885,10603,12077,11887,11005,11119,10808,12280
71440,"Taro """"Colocasia spp."""", fresh, chilled, frozen or dried, whether or not sliced or in the ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,,0,0,196,570,1066,535,750,874,946,1542
80119,"Fresh coconuts, whether or not shelled or peeled (excluding in the inner shell """"endocarp"""")""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,169,79,5,102,0,0,0,,848,1506,1242,1362,11,0,0,1,0,0
