Product code,Product label,Russian Federation's imports from Saudi Arabia-Value in 2012,Russian Federation's imports from Saudi Arabia-Value in 2013,Russian Federation's imports from Saudi Arabia-Value in 2014,Russian Federation's imports from Saudi Arabia-Value in 2015,Russian Federation's imports from Saudi Arabia-Value in 2016,Russian Federation's imports from Saudi Arabia-Value in 2017,Russian Federation's imports from Saudi Arabia-Value in 2018,Russian Federation's imports from Saudi Arabia-Value in 2019,Russian Federation's imports from Saudi Arabia-Value in 2020,Russian Federation's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Russian Federation's imports from world- ,Russian Federation's imports from world-Value in 2012,Russian Federation's imports from world-Value in 2013,Russian Federation's imports from world-Value in 2014,Russian Federation's imports from world-Value in 2015,Russian Federation's imports from world-Value in 2016,Russian Federation's imports from world-Value in 2017,Russian Federation's imports from world-Value in 2018,Russian Federation's imports from world-Value in 2019,Russian Federation's imports from world-Value in 2020,Russian Federation's imports from world-Value in 2021
854110,Diodes (excluding photosensitive or light emitting diodes),0,0,0,0,0,0,0,0,0,0,,0,0,0,141,1,4,0,15,0,0,,46701,19337,42810,26190,25765,35892,46953,40407,40595,53688
854140,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in ...",0,0,0,0,0,0,0,0,0,0,,551,0,51,222,590,102,292,75,115,656,,124442,158776,179789,183056,165981,207058,305233,350584,281014,280574
854159,"Semiconductor devices, n.e.s.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
854310,"Electrical particle accelerators for electrons, protons, etc. (excluding ion implanters for ...",0,0,0,0,0,0,0,0,0,0,,0,85,0,152,13,2808,5339,0,6772,0,,20519,7390,4652,450,1302,16499,942,3130,3758,6687
854430,"Ignition wiring sets and other wiring sets for vehicles, aircraft or ships",0,0,0,0,0,0,0,0,0,0,,0,0,0,811,5605,22482,1088,38,0,0,,239748,251630,241026,121056,123899,166946,209086,242743,226353,310054
854442,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s.",0,0,0,0,0,9,21,0,0,0,,16451,6991,5567,6615,4826,754,2823,747,336,669,,282204,274723,262296,171073,193847,250728,290181,300516,295348,366722
854449,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s.",1,0,0,0,0,0,0,0,0,0,,14702,1795,2287,4238,3066,4228,18591,34558,19985,21601,,414923,494328,948579,337909,273352,353916,364453,360278,378418,389116
860120,Rail locomotives powered by electric accumulators,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,960,898,1022,402,439,265,714,569,265,85
860730,"Hooks and other coupling devices, buffers, and parts thereof, for railway or tramway locomotives ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,25,12,0,0,16,,115368,89134,37913,22472,20918,40732,46715,57236,47745,42187
870192,"Tractors, of an engine power > 18 kW but <= 37 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,199,7635,11659,11540,10602,15883
870193,"Tractors, of an engine power > 37 kW but <= 75 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4574,143917,127151,177317,158529,189646
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",0,0,0,0,0,0,0,0,0,0,,232924,282837,303579,196504,258303,320870,193216,0,0,0,,10875766,8804018,6661388,2730303,2230445,2416823,2709405,3129962,1873246,2409822
870331,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,10,11,0,0,0,,125,1516,7391,526,617,2355,5115,9450,341,58
870340,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,48535,99497,166865,312997,934088
870410,Dumpers for off-highway use,0,0,0,0,0,0,0,0,0,0,,2028,3673,1986,2024,668,5862,1580,0,0,0,,985456,636808,341613,276598,410774,845295,691100,422446,278410,810730
870423,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",0,0,0,0,0,0,0,0,0,0,,4181,5858,11098,11858,13288,13787,20352,157,725,832,,1143294,704561,662802,280545,362201,708993,967144,1080975,619746,1035122
870530,Fire fighting vehicles (excluding vehicles for transporting persons),0,0,0,0,0,0,0,0,0,0,,35,0,947,71,0,1427,1127,0,0,0,,23029,9683,28872,2344,2838,8771,1530,5986,2143,3258
870590,Special purpose motor vehicles (other than those principally designed for the transport of ...,0,0,0,0,0,0,0,0,0,0,,11284,6288,30315,7759,8127,29135,16750,198,0,0,,290482,268189,246501,121471,143340,115019,205503,123392,130433,84028
870895,"Safety airbags with inflator system and parts thereof, for tractors, motor vehicles for the ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,30,32,27,129,0,0,0,,156090,158258,140903,64400,76806,115764,126968,135550,99885,127139
870911,"Electrical vehicles not fitted with lifting or handling equipment, of the type used in factories, ...",0,0,0,0,0,0,0,0,0,0,,783,0,50,308,101,1197,814,0,11,0,,32779,36894,37756,26722,12227,7409,10460,10800,10870,9071
871150,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",0,0,0,0,0,0,0,0,0,0,,876,564,241,258,365,615,314,0,0,0,,58967,67684,67320,33339,27137,46052,55096,62589,65982,92754
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",0,0,0,0,0,0,0,0,0,0,,96,0,0,11,0,0,50,0,0,0,,14800,26915,18749,7703,6681,9793,11230,13336,15215,21696
871499,"Parts and accessories, for bicycles, n.e.s.",0,0,0,0,0,0,0,0,0,0,,1389,907,722,873,598,477,610,50,20,75,,33928,36427,34671,22545,19538,22837,27170,30932,20589,45891
871680,Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excluding trailers ...,2,0,0,0,0,0,0,0,0,0,,180,162,227,575,835,1008,607,140,72,174,,101164,110056,102009,63130,49928,60689,63492,68917,60051,76242
880212,Helicopters of an unladen weight > 2.000 kg (excl. unmanned of heading 8806),0,0,0,0,0,0,0,0,0,0,,0,0,6203,0,0,8000,0,0,0,0,,453,71442,23167,0,0,0,0,0,0,0
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",0,0,0,0,0,0,0,0,0,0,,420143,270843,251108,330561,340997,304376,541652,0,0,0,,3341,907,1272,0,0,0,0,0,0,0
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is ...",0,0,0,0,0,0,0,0,0,0,,7410,49067,191393,14028,78258,143730,301909,0,0,0,,25158,26064,34239,137234,71930,523811,382352,97697,71540,0
890790,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ...",0,0,0,0,0,0,0,0,0,0,,433,0,120,1368,4732,495,198,0,0,496,,21099,13795,13957,3398,2867,4304,6399,6443,19633,8955
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",0,0,0,0,0,0,0,0,0,0,,0,320,902,7,5,44,9,0,0,0,,4270,2756,2284,2083,3601,4087,4430,4760,4279,5011
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,33,0,60,113,0,0,0,,15,57,2051,0,0,98,108,9,1071,24
900653,Cameras for roll film of a width of 35 mm (excl. instant print cameras and special cameras ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,180,103,79,22,4,102,31,85,164,280
900791,"Parts and accessories for cinematographic cameras, n.e.s.",0,0,0,0,0,0,0,0,0,0,,134,0,46,229,213,126,98,0,0,0,,681,378,540,710,785,1263,1059,405,340,647
901110,Stereoscopic optical microscopes,0,0,0,0,0,0,0,0,0,0,,0,0,105,11,3,0,26,0,0,0,,37652,25696,22736,18351,18215,19721,30397,33117,32874,39416
901210,"Electron microscopes, proton microscopes and diffraction apparatus",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,,33237,30309,31682,16335,18327,14326,40172,18111,24712,28949
901580,"Instruments and appliances used in geodesy, topography, hydrography, oceanography, hydrology, ...""",0,0,0,0,0,0,0,0,0,0,,8771,16241,19935,22712,13237,33651,20061,101,0,0,,192653,226003,209353,120903,61791,73997,78627,114473,74133,80655
901590,"Parts and accessories for instruments and appliances used in geodesy, topography, photogrammetrical ...",0,0,0,0,0,0,0,0,0,0,,23910,35569,41479,58489,88481,130165,98769,0,0,0,,94404,78534,73706,44244,37158,36817,26836,26716,50038,47780
901831,"Syringes, with or without needles, used in medical, surgical, dental or veterinary sciences",0,0,0,0,0,0,0,0,0,0,,1260,700,490,574,3469,1502,1841,125,163,971,,90257,93313,90925,83675,90644,79358,109794,104265,111855,131107
902139,Artificial parts of the body (excluding artificial teeth and dental fittings and artificial ...,0,0,0,0,0,0,0,0,0,0,,63,136,563,575,603,21,1778,0,104,25,,189347,220493,160846,103761,106123,114620,151073,159313,110939,126081
902221,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation, for medical, ...",0,0,0,0,0,0,0,0,0,0,,80,114,0,1299,9,0,0,0,0,0,,347150,65631,68973,15063,29758,16579,17898,9408,12318,16616
902230,X-ray tubes,0,0,0,0,0,0,0,0,0,0,,0,53,340,10,49,23,11,0,0,0,,21285,16456,16527,19267,22713,24170,30598,32433,41000,40829
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, ...",0,0,0,0,0,0,0,0,0,0,,0,344,259,381,86,114,48,0,0,0,,28710,32578,31082,22120,22884,32843,37898,39111,40312,47452
903090,Parts and accessories for instruments and apparatus for measuring or checking electrical quantities ...,0,0,0,0,0,0,0,0,0,0,,171,8517,6075,4248,2743,5186,7829,0,59,5,,11496,16649,17008,15676,10507,17904,20447,23642,19375,17173
903281,Hydraulic or pneumatic regulating or controlling instruments and apparatus (excluding manostats ...,0,0,0,0,0,0,0,0,0,0,,0,0,87,26,324,500,1102,0,3,5,,30686,30885,21264,16872,14280,20229,16997,22252,19708,18234
910521,"Wall clocks, electrically operated",0,0,0,0,0,0,0,0,0,0,,0,0,0,17,17,14,18,0,0,0,,10812,14684,12006,6647,6472,7539,7969,7485,6291,7780
910610,Time registers and time recorders,0,0,0,0,0,0,0,0,0,0,,0,0,0,17,80,68,256,0,0,0,,256,179,73,125,227,136,98,129,133,66
910690,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating ...",0,0,0,0,0,0,0,0,0,0,,0,0,36,1,123,182,187,0,0,0,,2525,1932,2269,1027,1324,1908,1621,1558,1537,2015
910820,"Watch movements, complete and assembled, with automatic winding",0,0,0,0,0,0,0,0,0,0,,0,0,0,21,0,0,83,0,0,0,,229,185,155,192,223,488,861,699,701,792
911120,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1591,2570,1830,1628,2054,3686,2848,1113,561,709
911310,"Watch straps, watch bands and watch bracelets, and parts thereof, of precious metal or of metal ...",0,0,0,0,0,0,0,0,0,0,,70,0,0,0,0,0,0,0,0,0,,338,317,204,136,152,157,393,272,324,300
930200,Revolvers and pistols (excluding those of heading 9303 or 9304 and sub-machine guns for military ...,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
930400,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,22574,31381,21758,0,0,0,0,0,0,0
930690,"Bombs, grenades, torpedos, mines, missiles, and other ammunition and projectiles, and parts ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1429,151,34,0,0,0,0,0,0,0
940120,Seats for motor vehicles,0,0,0,0,0,0,0,0,0,0,,0,0,27,12,1,9,3,0,0,0,,307944,383903,333418,102602,97844,164438,193252,201163,158028,229192
940210,"Dentists', barbers' or similar chairs having rotating as well as both reclining and elevating ...",0,0,0,0,0,0,0,0,0,0,,488,155,396,774,409,124,932,0,36,116,,4292,4942,4792,1933,1773,2635,3504,2738,1887,2354
940310,Metal furniture for offices (excluding seats),0,0,0,0,0,0,0,0,0,0,,360,458,561,1000,2264,2059,1980,196,264,704,,36589,41822,36750,24079,17387,24874,28623,23820,25556,31119
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",0,0,0,0,0,0,0,0,0,0,,0,0,42,62,127,410,392,8,128,2,,56840,47820,48197,27299,18362,25006,25167,28926,32479,39366
940430,"Sleeping bags, whether or non-electrically heated",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,113,109,0,17,0,15,,5949,7448,7447,3999,3066,3068,3367,3714,3233,6350
950590,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, ...",0,0,0,0,0,0,0,0,0,0,,1122,636,203,534,662,577,3661,67,31,50,,22379,24676,19425,14109,12936,15948,15644,13483,13247,22013
950621,Sailboards,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6,0,0,0,0,,171,163,118,51,69,73,84,120,77,213
960340,"Paint, distemper, varnish or similar brushes, paint pads and rollers (excluding artists' and ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,6,7,24,207,38,18,35,,27003,34181,44945,33151,29083,36465,36935,39694,37783,45439
960610,"Press-fasteners, snap-fasteners and press studs and parts therefor",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,,3447,4151,3704,2228,2652,4679,5191,5178,5400,8254
960630,Button moulds and other parts of buttons; button blanks,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,0,0,0,21,,294,201,141,88,181,229,406,605,358,524
960810,Ball-point pens,0,0,0,0,0,0,0,0,0,0,,741,441,647,376,1319,674,150,0,0,0,,53816,51466,46428,34739,43290,52568,63741,60798,55875,75803
960840,Propelling or sliding pencils,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,23,7,12,0,0,0,,1766,1462,1393,1003,1233,1376,1710,1738,1492,1858
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,20,66,43,33,0,0,0,,9940,8817,6852,4635,4315,5193,5839,6132,4840,5825
961210,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ...",0,0,0,0,0,0,0,0,0,0,,0,27,0,122,14,163,0,0,0,0,,13879,13790,13026,11381,11932,13454,16479,17505,17589,21951
961511,"Combs, hair-slides and the like of hard rubber or plastics",0,0,0,0,0,0,0,0,0,0,,39,31,0,29,41,17,65,0,0,0,,9351,11558,10028,9257,10797,10245,12228,13599,11788,17144
962000,"Monopods, bipods, tripods and similar articles",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,5442,12010,14710,18074,23978
970110,"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ...",0,0,0,0,0,0,0,2,0,0,,7236,4650,5261,847,2296,2184,651,1967,181,754,,845,930,2008,1725,661,10661,4731,2905,3546,4720
401031,"Endless transmission belts of trapezoidal cross-section """"V-belts"""", of vulcanised rubber, ...""",0,0,0,0,0,0,0,0,0,0,,39,0,51,42,67,24,150,0,0,0,,22029,23724,22101,16061,21386,28692,29900,31865,29490,37448
401140,"New pneumatic tyres, of rubber, of a kind used for motorcycles",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,14,0,0,0,0,,7590,7741,7484,5735,4331,6075,5843,6523,6688,8712
401162,"Pneumatic tyres, new, of rubber, having a """"herring-bone"""" or similar tread, of a kind used ...""",0,0,0,0,0,0,0,0,0,0,,114,94,217,257,92,0,0,0,0,0,,18535,19075,16566,11740,10524,12,0,0,0,0
401590,"Articles of apparel and clothing accessories, for all purposes, of vulcanised rubber (excluding ...",0,0,0,0,0,0,0,0,0,0,,988,775,35,171,731,1261,107,638,1737,3608,,5018,5207,3016,2541,1606,2002,2544,3118,2318,2518
410390,"Raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, whether ...""",0,0,0,0,0,0,0,0,0,0,,0,122,215,403,156,61,12,0,3,0,,100,149,0,14,5,7,21,0,0,1
410621,"Hides and skins of goats or kids, in the wet state """"incl. wet-blue"""", tanned, without wool ...""",0,0,0,0,0,0,0,0,0,0,,5060,11119,14999,5668,5491,12019,6482,6703,4644,7482,,9,0,1,0,0,0,0,0,0,0
410640,"Tanned or crust hides and skins of reptiles, whether or not split (excluding further prepared)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,22,0,0,0,0,1,0,4,0
420219,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,54,1200,118,190,5,62,1,,4643,8833,3549,1713,1957,2620,3077,2761,2235,2661
420229,"Handbags, whether or not with shoulder strap, incl. those without handle, with outer surface ...",0,0,0,0,0,0,0,0,0,0,,160,140,1332,237,179,164,232,0,6,0,,9332,4001,3966,2077,2079,2041,2283,1679,1226,1624
420231,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,749,58,924,116,0,0,1,,41843,33129,29793,18846,21729,29594,37382,29905,22785,28726
420232,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,6,47,51,75,0,0,0,,47044,46493,35320,24372,21819,27520,38755,41488,45424,68161
420321,"Specially designed gloves for use in sport, of leather or composition leather",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,43,0,0,0,0,,2700,2353,2660,1698,1642,1530,2017,1838,1266,1776
430220,"Heads, tails, paws and other pieces or cuttings of tanned or dressed furskins, not assembled",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,73,50,29,1,0,0,24,44,14,22
440122,Wood in chips or particles (excluding those of a kind used principally for dying or tanning ...,0,0,0,0,0,0,0,0,0,0,,72,98,0,0,39,1,4,0,0,0,,2262,2194,2098,1185,1291,1557,1856,2379,2284,2565
440320,"Coniferous wood in the rough, whether or not stripped of bark or sapwood, or roughly squared ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,9,59,0,0,0,0,0,,1125,3167,1473,0,1,0,0,0,0,0
440719,"Coniferous wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,102,87,363,285,345,297
441192,"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ...""",0,0,0,0,0,0,0,0,0,0,,1604,4898,4468,1867,124,70,29,0,0,0,,81386,68099,94344,35721,60115,70562,75198,67067,73544,88822
441193,"Fibreboard of wood or other ligneous materials, whether or not agglomerated with resins or ...""",0,0,0,0,0,0,0,0,0,0,,0,0,96,594,543,0,0,94,0,7,,3445,4251,3034,8486,7734,2813,1118,2054,579,1118
441232,"Plywood consisting solely of sheets of wood <= 6 mm thick, with at least one outer ply of non-coniferous ...",0,0,0,0,0,0,0,0,0,0,,0,27,397,499,221,19,87,0,0,0,,33049,45937,45569,15305,19443,81,0,0,0,0
441810,"Windows, French windows and their frames, of wood",0,0,0,0,0,0,0,0,0,0,,0,104,0,27,1,28,5,0,44,0,,69460,123568,33653,19523,19749,22516,20783,19605,15774,24216
441850,"Shingles and shakes, of wood",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,45,49,0,0,0,0,,8,57,0,0,25,110,41,0,7,32
441872,"Flooring panels, multilayer, assembled, of wood (excluding for mosaic floors)",0,0,0,0,0,0,0,0,0,0,,0,0,0,3,5,107,11,0,0,0,,98869,90040,83509,49799,39878,0,0,0,0,0
441900,"Tableware and kitchenware, of wood (excluding interior fittings, ornaments, cooperage products, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,32,72,23,70,50,7,66,,26783,32362,31101,16563,11749,47,0,0,0,0
460129,"Mats, matting and screens, of vegetable plaiting materials, flat-woven or bound together in ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,10,0,0,78,,1822,2894,2382,1008,621,1014,1034,584,919,1327
470200,"Chemical wood pulp, dissolving grades",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,39,0,0,0,0,0,,0,0,34,12,1781,2367,0,16,309,3559
470329,"Semi-bleached or bleached non-coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",0,0,0,0,0,0,0,0,0,0,,0,0,74,0,0,0,10,4,0,0,,37524,32587,19564,22837,14154,14518,20086,31531,28827,38112
480449,"Kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular ...",0,0,0,0,0,0,0,0,0,0,,43,181,464,1,229,0,0,6,0,0,,5,146,25,0,1,0,0,1,51,30
480593,"Paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets ...",0,0,0,0,0,0,0,0,0,0,,0,47,0,0,54,19,93,1573,14,2483,,12064,14101,18562,8335,7984,8288,10797,12921,12571,19122
480610,"Vegetable parchment, in rolls of a width > 36 cm or in square or rectangular sheets with one ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,,242,169,46,34,38,143,45,28,32,46
480810,"Corrugated paper and paperboard """"with or without glued flat surface sheets"""", whether or ...""",0,0,0,0,0,0,0,0,0,0,,3602,1671,2609,5153,2523,2291,6596,4375,3192,3367,,10386,11069,9607,5195,4009,3465,3648,3130,1977,3457
481022,"Lightweight coated paper used for writing, printing or other graphic purposes, total weight ...",0,0,0,0,0,0,0,0,0,0,,0,48,0,7,15,43,33,3,0,0,,107060,100175,77380,28045,30139,40426,42015,28868,16762,20853
481141,"Self-adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in rolls ...",0,0,0,0,0,0,0,0,0,0,,1113,881,694,1185,14103,29424,20461,8074,14549,1536,,156375,161819,148320,111918,117244,120746,144555,148587,154652,191077
481720,"Letter cards, plain postcards and correspondence cards, of paper or paperboard (excluding those ...",0,0,0,0,0,0,0,0,0,0,,1463,0,0,13,25,7,14,0,0,0,,8,49,15,10,3,10,3,6,10,5
481950,"Packing containers, incl. record sleeves, of paper, paperboard, cellulose wadding or webs of ...",0,0,0,0,0,0,0,0,0,0,,188,27,135,38,30,10,44,0,0,112,,30910,31431,29557,21347,25020,23041,36275,36442,36553,66828
482020,Exercise books of paper or paperboard,0,0,0,0,0,0,0,0,0,0,,0,0,147,185,82,49,16,0,8,0,,3665,4798,3773,1059,982,3729,3488,3218,2839,3617
482050,"Albums for samples or collections, of paper or paperboard",0,0,0,0,0,0,0,0,0,0,,1065,890,586,169,14,7,0,0,0,0,,6716,5367,4655,2594,4011,3055,2497,2828,2326,2053
482361,"Trays, dishes, plates, cups and the like, of bamboo paper or bamboo paperboard",0,0,0,0,0,0,0,0,0,0,,0,27,0,0,57,165,0,0,0,1,,10,15,16,6,51,201,362,381,115,438
491000,"Calendars of any kinds, printed, incl. calendars blocks",0,0,0,0,0,0,0,0,0,0,,0,107,0,118,30,49,3,0,0,8,,5895,5744,4710,3395,2203,2342,2989,2136,1879,2637
510121,"Shorn wool, degreased, non-carbonised, neither carded nor combed",0,0,0,0,0,0,0,0,0,0,,0,0,0,33,21,0,0,0,0,0,,11743,10765,4148,2072,2822,3899,4450,4815,3182,3071
510310,Noils of wool or of fine animal hair (excluding garnetted stock),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,66,97,41,36,20,71,21,108,77,38
510710,Yarn of combed wool containing >= 85% wool by weight (excluding that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,131,315,1236,4117,1348,2143,2789,2083,1721,1622
510820,Combed yarn of fine animal hair (excluding that of wool and that put up for retail sale),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,17,36,5,422,538,353,755,614,617,464
