Product code,Product label,Germany's imports from Japan-Value in 2012,Germany's imports from Japan-Value in 2013,Germany's imports from Japan-Value in 2014,Germany's imports from Japan-Value in 2015,Germany's imports from Japan-Value in 2016,Germany's imports from Japan-Value in 2017,Germany's imports from Japan-Value in 2018,Germany's imports from Japan-Value in 2019,Germany's imports from Japan-Value in 2020,Germany's imports from Japan-Value in 2021,Japan's exports to world- ,Japan's exports to world-Value in 2012,Japan's exports to world-Value in 2013,Japan's exports to world-Value in 2014,Japan's exports to world-Value in 2015,Japan's exports to world-Value in 2016,Japan's exports to world-Value in 2017,Japan's exports to world-Value in 2018,Japan's exports to world-Value in 2019,Japan's exports to world-Value in 2020,Japan's exports to world-Value in 2021,Germany's imports from world- ,Germany's imports from world-Value in 2012,Germany's imports from world-Value in 2013,Germany's imports from world-Value in 2014,Germany's imports from world-Value in 2015,Germany's imports from world-Value in 2016,Germany's imports from world-Value in 2017,Germany's imports from world-Value in 2018,Germany's imports from world-Value in 2019,Germany's imports from world-Value in 2020,Germany's imports from world-Value in 2021
701590,"Clock or watch glasses and similar glasses, glasses for non-corrective spectacles, curved, ...",44,25,109,35,12,29,24,21,19,8,,1703,1855,1798,1322,976,503,1116,595,198,261,,4389,5310,5201,3534,3106,2958,3012,2756,2117,3748
660199,"Umbrellas and sun umbrellas, incl. walking-stick umbrellas (excluding umbrellas having a telescopic ...",21,17,27,26,22,33,19,8,12,8,,407,215,732,427,568,817,948,593,519,470,,39272,38716,42661,42680,37975,33403,38232,33382,28456,33727
940382,"Furniture of bamboo (excl. seats and medical, surgical, dental or veterinary furniture)",0,0,0,0,0,0,12,0,8,8,,0,0,0,0,0,14,112,46,10,13,,0,0,0,0,0,14933,15335,19954,19854,24283
170410,"Chewing gum, whether or not sugar-coated",1,0,0,0,1,10,7,7,9,8,,8917,7690,8637,8523,8402,7058,6237,5746,5794,8758,,48419,54830,51410,42931,47869,49043,49227,39264,36330,41722
680210,"Tiles, cubes and other processed articles of natural stone, incl. slate, for mosaics and the ...",0,0,0,2,0,0,0,0,0,8,,1934,4175,3608,2142,5292,4296,4474,2190,2,46,,11112,13865,10701,9558,9892,10676,8426,9269,10591,10336
680223,"Granite and articles thereof, simply cut or sawn, with a flat or even surface (excluding with ...",0,0,0,0,0,0,0,0,6,8,,141,108,234,498,191,323,358,144,35,201,,26958,26288,25326,22468,18679,20974,21544,18409,17924,18933
853910,Sealed beam lamp units,75,83,38,16,21,35,112,32,21,8,,7771,5500,4156,1588,2091,2004,1749,1917,1237,1826,,10388,9945,9238,7629,7602,8956,8981,6757,4937,6831
690310,"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ...",37,56,276,58,27,97,112,9,40,8,,16446,11340,11877,11364,10804,9923,13460,12459,11307,9590,,4180,2480,8720,3946,4121,3082,3362,1931,1981,6011
630293,"Toilet linen and kitchen linen of man-made fibres (excluding floorcloths, polishing cloths, ...",4,1,3,8,4,3,14,9,6,8,,3592,2993,3240,2671,3382,3195,4377,4890,5422,5642,,20921,19596,22556,23788,30224,33421,43427,49099,48348,47049
846810,"Hand-held blow pipes, gas-operated, for soldering, brazing or welding",229,93,36,7,5,12,5,13,1,8,,2722,2447,2728,1641,2126,2247,1608,1562,1072,1491,,12232,11326,13811,12498,10984,13744,13996,11994,12133,15481
441299,"Laminated wood with both outer plies of coniferous wood (excl. of bamboo, with an outer ply ...",3,3,0,1,0,2,8,2,9,8,,4541,6542,8455,7167,3264,3476,3419,2273,1920,2575,,97868,89557,93445,78738,84405,102943,108871,116533,104611,123691
950510,"Christmas articles (excluding candles and electric lighting sets, natural Christmas trees and ...",11,9,1,0,1,2,0,5,3,8,,39,74,10,68,81,62,40,108,95,69,,153054,146797,158816,142789,139414,148847,165141,157640,168075,202119
220410,Sparkling wine of fresh grapes,0,0,1,0,0,0,2,1,0,8,,82,77,35,72,43,95,59,161,143,503,,499964,509418,497011,413027,441086,481411,504952,462483,441049,538495
71490,"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ...""",14,1,1,4,3,0,0,0,8,8,,183,238,151,136,546,858,668,570,843,248,,1570,1920,2413,2713,2708,3914,3871,7101,7503,7450
130231,"Agar-agar, whether or not modified",22,21,16,15,220,7,60,3,4,8,,1364,1301,1187,986,1559,1100,1360,1443,1411,1739,,12332,13679,19416,18591,18188,18364,20077,14021,9536,12938
732189,"Stoves, heaters, grates, fires, wash boilers, braziers and similar domestic appliances, of ...",2,5,3,18,0,5,1,0,5,8,,316,672,508,172,63,98,84,229,113,180,,216029,227725,207097,173964,159028,151905,153997,144826,177578,256068
841790,"Parts of industrial or laboratory furnaces, non-electric, incl. incinerators, n.e.s.",1194,10,57,16,17,69,192,42,20,8,,158597,114352,100694,95568,59266,71170,104543,108057,149133,81440,,145543,124182,120689,144902,112540,104570,123213,130076,132537,157442
852849,"Cathode-ray tube monitors, not incorporating television reception apparatus (excluding of a ...",1659,1156,365,371,515,43,24,39,20,8,,10832,7048,13382,14386,9012,8651,7205,12347,2677,1086,,4702,2852,5986,1854,1728,1086,824,1049,768,736
847910,"Machinery for public works, building or the like, n.e.s.",337,1126,115,391,506,124,278,123,14,8,,26775,22734,27523,35322,39175,35453,40168,47052,35552,31781,,77421,78645,75564,70370,81190,85538,91501,91631,64169,68654
330530,Hair lacquers,78,83,61,0,2,14,0,23,8,8,,6794,5296,5793,5934,6442,5866,5799,6249,7642,7062,,48744,58475,51739,50914,45354,42873,46566,51881,48170,55973
920810,Musical boxes,8,11,18,22,9,4,5,5,9,8,,187,139,170,266,217,168,351,382,236,292,,5579,5158,5523,4289,3563,3361,2796,4255,2024,2393
701890,"Glass eyes (excluding prosthetic articles); articles of glass beads, or of imitation pearls, ...",1,3,12,5,2,5,9,5,3,8,,1116,1152,1069,726,840,679,1840,1604,476,503,,9103,10919,9638,9719,12260,14514,11270,10926,3895,4950
630800,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into ...",1,1,1,2,2,0,1,3,3,8,,258,67,69,65,41,34,48,30,68,35,,3613,4635,4061,2804,2525,2056,2353,2097,3405,4343
640192,"Waterproof footwear covering the ankle, but not the knee, with outer soles and uppers of rubber ...",4,4,5,4,1,5,5,1,4,8,,2337,2033,2030,1827,2637,2428,2157,2261,2055,2649,,58641,65747,75548,63711,61350,76196,86595,65229,73110,98346
611211,"Track-suits of cotton, knitted or crocheted",5,7,5,8,8,15,3,3,4,8,,17,50,3,96,0,0,0,34,0,0,,28830,26786,26871,20224,20166,27618,25256,29125,37930,55124
620319,"Men's or boys' suits of textile materials (excluding of wool, fine animal hair or synthetic ...",6,3,19,11,8,2,6,7,7,8,,74,91,112,67,129,84,81,145,78,76,,20792,17909,17459,13858,13613,13031,15543,13153,9616,10612
760810,Tubes and pipes of non-alloy aluminium (excluding hollow profiles),6,4,12,12,4,4,0,15,14,8,,18955,8352,4490,4566,4457,4458,3621,5020,7311,10899,,9793,13856,13400,11639,9539,7292,7366,7796,5012,8150
843239,"Seeders, planters and transplanters (excl. no-till machines)",0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,62061,57386,56975,56965,62097,,0,0,0,0,0,19971,26675,23562,28063,31774
490191,"Dictionaries and encyclopaedias, and serial instalments thereof",116,28,16,8,7,5,9,3,13,8,,356,645,144,107,119,704,256,397,395,270,,6987,5736,6407,7350,5358,6333,5376,4617,4148,2640
80930,"Fresh peaches, incl. nectarines",0,1,0,0,0,0,0,0,0,8,,4756,5900,7816,8972,11092,14308,16127,17409,17530,21169,,379981,458590,359052,354630,366500,375452,401166,355319,418262,409059
900792,"Parts and accessories for cinematographic projectors, n.e.s.",116,72,19,12,61,20,90,37,5,8,,2344,965,370,120,100,125,454,77,11,106,,3830,2800,2141,1444,2038,2342,2818,1803,651,1005
901814,Scintigraphic apparatus,138,2,4,34,108,71,50,226,572,7,,784,631,706,617,2276,976,853,0,139,74,,110321,67123,49352,47259,72828,74073,95080,123290,140842,155922
160420,Prepared or preserved fish (excluding whole or in pieces),57,135,39,41,44,0,0,0,9,7,,83183,75966,81703,85306,106101,105278,119365,124170,116075,130235,,53839,57277,58906,55250,63487,62729,59609,65488,73551,75116
844819,"Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447 (excluding doobies and ...",18,12,140,9,1,9,72,30,15,7,,3896,3319,6859,6183,6049,4306,10460,6838,2901,3280,,8835,11077,9504,8548,10084,7153,7972,6618,5652,7281
560900,"Articles of yarn, strip or the like of heading 5404 or 5405, or of twine, cordage, ropes or ...",8,2,6,6,9,12,105,7,9,7,,4214,5000,4315,4586,5475,9199,9585,6263,5622,5444,,13728,17061,18079,16966,19114,22438,27379,32489,34798,50694
630622,Tents of synthetic fibres (excluding umbrella and play tents),1,1,6,2,21,1,17,11,28,7,,1340,226,823,1511,685,1944,377,1248,1578,1485,,80962,73951,75363,96939,98803,97651,103088,108669,136707,162450
520819,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, unbleached ...",2,2,0,0,0,0,0,0,1,7,,158,81,323,341,240,306,48,242,92,65,,32891,55020,58689,42677,42677,50640,51885,34207,24993,25264
621112,Women's or girls' swimwear (excluding knitted or crocheted),0,2,0,1,7,19,30,36,16,7,,414,388,416,150,89,91,186,250,248,103,,7603,5722,9907,9390,10896,10613,15673,22691,16641,17707
150990,Olive oil and fractions obtained from the fruit of the olive tree solely by mechanical or other ...,19,6,7,16,5,15,8,9,5,7,,383,379,208,332,256,253,404,270,329,460,,32822,45403,38959,38200,40255,39751,34710,29172,25129,30774
110430,"Germ of cereals, whole, rolled, flaked or ground",0,0,0,0,0,0,0,0,2,7,,16,0,29,10,5,8,0,0,0,0,,1859,2035,2042,1876,3061,3097,4309,5334,5305,7580
290517,"Dodecan-1-ol """"lauryl alcohol"""", hexadecan-1-ol """"cetyl alcohol"""" and octadecan-1-ol """"stearyl ...""",16,3,7,5,52,3,45,11,13,7,,2015,1340,888,956,931,851,1864,890,879,1327,,32362,31244,22353,23908,25961,34114,27420,22389,20970,23741
291712,"Adipic acid, its salts and esters",317,5,2,6,21,1,2,2,7,7,,18029,17692,16411,12257,12802,13579,14160,9748,7960,12881,,150311,147409,147828,101753,102065,109225,110004,93158,62140,96261
520842,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",10,22,1,3,7,2,4,18,6,7,,29651,23360,21677,19976,19513,11782,11453,9443,6013,6520,,57597,55921,54112,41709,34737,29816,26298,17805,13173,11041
293321,Hydantoin and its derivatives,23349,18322,40450,15189,11725,3,7,3,14,7,,21709,21210,24364,23067,2329,968,252,407,4789,1704,,45072,46816,63232,32838,22647,10069,10422,10152,13731,13035
845951,"Milling machines for metals, knee-type, numerically controlled",0,0,0,0,0,0,0,0,0,7,,4515,1975,5355,5795,3937,1959,1690,3183,5175,1487,,2717,2905,3004,1051,1974,12286,3175,1999,3604,5577
841919,"Instantaneous or storage water heaters, non-electric (excl. instantaneous gas water heaters, ...",30,15,3,1,20,20,5,29,10,7,,1249,1373,964,1185,1039,1190,896,1359,859,1803,,353474,306179,281235,222780,204294,212868,235568,229391,262496,346246
732290,"Air heaters and hot-air distributors, incl. distributors which can also distribute fresh or ...",50,52,27,32,16,22,50,13,11,7,,14944,12379,24034,17666,17706,15583,20085,16654,15804,26641,,64221,69626,63556,58536,60211,70392,73569,54991,57422,54834
630491,"Articles for interior furnishing, knitted or crocheted (excluding blankets and travelling rugs, ...",40,1,5,15,11,20,14,21,13,7,,29,38,256,322,154,23,20,28,32,115,,43710,40215,36054,32321,28369,28781,41758,39013,42807,43438
611790,"Parts of garments or clothing accessories, knitted or crocheted, n.e.s.",6,23,1,3,2,0,0,0,9,7,,6730,4811,5594,4330,5036,4985,4812,4358,3642,3852,,5453,4338,4900,5901,5739,4765,4860,4644,4026,4085
880529,"Ground flying trainers and parts thereof, n.e.s. (excluding air combat simulators and parts ...",0,173,0,6,33,3,43,0,0,7,,0,22,347,7746,3918,115,18,498,4,395,,19287,19418,11821,11137,16753,8905,5125,11680,32334,7613
540823,"Woven fabrics of yarn containing >= 85% artificial filament by weight, incl. monofilament of ...",2,1,0,3,0,0,1,27,8,7,,10529,8420,7391,6720,6172,6578,6464,5843,3105,2503,,4195,4467,3723,2851,3181,3033,2281,1822,1043,1378
830110,Padlocks of base metal,27,7,9,1,3,16,21,7,6,7,,2120,2482,2224,498,43,95,29,53,61,129,,39476,36750,44017,36171,40463,41124,44326,42545,37083,40991
845970,Threading or tapping machines for metals (excluding way-type unit head machines),0,2,23,3,29,21,128,0,2,7,,52372,41153,27160,14576,21558,13017,17955,7348,5587,6324,,5759,2654,2603,2403,2710,2340,3431,2514,2216,3644
450490,"Agglomerated cork, with or without a binding substance, and articles of agglomerated cork (excluding ...",3,33,36,12,8,7,12,7,4,7,,1687,1798,1667,1612,1460,1264,1159,1055,956,848,,8347,7060,7878,8178,8448,12147,12065,10426,9758,10752
280440,Oxygen,17,2,12,2,12,4,5,4,4,7,,1009,1094,657,539,634,1038,1520,1148,581,1225,,23620,24587,22145,23505,21598,24413,29635,22760,20232,25621
911190,"Parts of cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, ...",41,46,35,36,16,53,60,42,22,7,,3992,5607,5351,2331,2940,3342,2973,3191,2172,2370,,34166,32652,30929,14448,15236,19249,17764,15042,10700,19310
630392,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of synthetic fibres (excluding ...",7,3,4,8,1,8,18,4,3,7,,3228,656,1211,1310,1155,1661,1647,1486,904,907,,275984,300156,345745,301885,319250,323094,334820,352250,372555,394170
480620,"Greaseproof papers, in rolls of a width > 36 cm or in square or rectangular sheets with one ...",0,0,0,0,0,0,0,0,6,7,,3403,2738,2303,1523,2498,2357,3133,3252,3512,4182,,29477,28440,33918,24924,23906,25973,30127,20566,23439,32271
292421,Ureines and their derivatives; salts thereof,2,1,2,1,3,0,0,2,0,7,,604,613,787,406,1522,552,472,618,367,648,,13700,11266,12828,10029,7990,5468,7237,8341,6540,8164
580900,"Woven fabrics of metal thread and woven fabrics of metallised yarn of heading 5605, of a kind ...",24,9,4,10,10,18,24,0,2,7,,2938,2244,1620,1964,2163,2031,1618,1312,957,484,,1849,1719,1537,1317,1493,1589,1918,1523,1363,1827
551423,"Woven fabrics containing predominantly, but < 85% polyester staple fibres by weight, mixed ...",157,420,484,151,52,75,44,79,39,7,,4034,3076,5051,3573,5320,4270,3783,2499,1378,1924,,3976,4543,6525,2568,1863,2088,1748,2602,2137,2446
380993,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs, and other products ...",0,1,4,0,3,0,0,0,0,7,,1248,975,1140,983,1008,996,889,1063,750,1276,,8965,8750,11116,9743,10090,8653,8213,7132,7267,8236
300431,"Medicaments containing insulin but not antibiotics, put up in measured doses """"incl. those ...""",6,0,0,0,0,2,24,0,3,7,,0,4,6,12,0,13,515,15,77,2,,777671,785154,789649,697267,617986,661111,653307,793938,806925,713170
780420,"Lead powders and flakes (excluding grains of lead, and spangles of heading 8308)",0,0,0,0,0,0,0,0,0,7,,36,15,13,47,31,33,19,6,3,6,,1900,3563,976,504,385,725,623,607,467,558
790400,"Zinc bars, rods, profiles and wire, n.e.s.",5,12,0,8,0,0,4,0,3,7,,1103,1154,886,669,1052,1988,2481,1838,1481,1237,,2527,4186,8316,5554,6293,8462,9145,7106,3910,6040
283526,"Phosphates of calcium (excluding calcium hydrogenorthophosphate """"dicalcium phosphate"""")""""",440,596,53,832,6364,561,11,1,0,7,,19625,17136,16190,15892,23836,25802,31422,25867,38828,42609,,112239,112688,99771,98653,83598,74483,84903,83531,83970,117605
382410,Prepared binders for foundry moulds or cores,2,50,13,16,6,9,9,17,1,7,,1733,2295,2207,1641,1388,1369,1876,1737,1329,1620,,18266,13761,16213,15860,15964,22197,22624,16093,11797,8881
911120,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base ...",107,46,32,40,49,88,101,59,7,7,,4153,1220,417,244,237,220,573,641,278,247,,15130,13896,14804,16554,14380,14750,12686,10704,6981,9498
854310,"Electrical particle accelerators for electrons, protons, etc. (excluding ion implanters for ...",0,16,1,0,1456,10,0,24,3592,6,,39182,73518,34289,9514,11169,27576,22687,13767,27316,8526,,4482,9413,2611,6289,6194,4054,7287,4697,4744,3616
732211,"Radiators for central heating, non-electrically heated, and parts thereof, of iron or steel ...",0,0,0,0,0,0,0,0,0,6,,123,143,60,43,92,32,91,2,19,0,,3668,2169,1995,2297,3023,2946,3583,1986,2608,3759
730210,"Rails of iron or steel, for railway or tramway track (excluding check-rails)",13,15,10,6,6,31,1,0,1,6,,627112,643957,543207,488032,423559,334683,337140,432822,255879,268248,,174271,179730,296183,280151,234703,224403,276778,221843,243238,291315
510710,Yarn of combed wool containing >= 85% wool by weight (excluding that put up for retail sale),2,22,95,24,0,3,5,7,1,6,,6254,4969,5079,4096,3362,3459,4515,3448,2854,2498,,143520,118407,132301,133860,129839,99483,135716,129879,74086,84924
621020,"Garments of the type described in heading 6201, rubberised or impregnated, coated, covered ...",0,6,0,0,0,0,8,0,0,6,,75,8,28,77,217,10,25,43,11,20,,8885,7349,9193,10009,13074,14396,16219,15036,16488,19051
670210,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",3,0,1,14,0,2,1,3,0,6,,335,198,382,551,652,466,438,301,639,612,,83445,78401,75249,76751,78119,85739,100176,111973,111917,130793
670290,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, ...",0,0,0,3,0,0,0,0,0,6,,173,179,365,146,197,93,83,108,156,287,,49121,49142,55502,47662,44523,51177,57472,60274,55632,57374
400110,"Natural rubber latex, whether or not prevulcanised",0,0,0,0,0,0,0,5,19,6,,307,229,174,185,205,173,202,153,110,134,,81210,75002,48275,24729,25501,28483,23463,18927,15811,29379
100590,Maize (excluding seed for sowing),0,0,0,0,0,0,0,3,1,6,,0,0,3,2,5,2,147,47,4,54,,608663,601671,710611,465096,444447,476994,724439,899066,730618,713369
610590,"Men's or boys' shirts of textile materials, knitted or crocheted (excluding of cotton or man-made ...",1,0,2,0,1,9,3,6,2,6,,600,752,62,213,101,28,77,127,249,95,,4666,5872,6555,5822,7041,6660,8174,7053,5545,7063
811229,"Articles of chromium, n.e.s.",12,5,53,8,12,20,88,1,0,6,,11808,8433,10133,8885,7606,6552,7497,6229,5242,5013,,11660,13051,15849,10209,3337,4219,5308,3921,4162,4811
850211,"Generating sets with compression-ignition internal combustion piston engine """"diesel or semi-diesel ...""",241,180,102,90,92,66,14,11,52,6,,137245,103269,113622,124609,92522,99477,117431,110407,84076,106024,,34899,34596,30794,41768,42879,40991,45272,49629,56644,69485
845640,"Machine tools for working any material by removal of material, operated by plasma arc processes",0,0,0,0,0,0,52,37,0,6,,0,0,0,0,0,3882,4308,9307,3460,10938,,0,0,0,0,0,3219,3083,5545,4149,5088
845959,"Milling machines for metals, knee-type, not numerically controlled",48,4,0,0,0,0,0,0,0,6,,2752,1975,2372,2266,2070,1366,1612,1300,711,976,,917,808,1241,838,562,469,452,589,257,590
844629,"Hand looms for weaving fabrics of a width > 30 cm, shuttle type",0,0,0,0,0,0,0,1,0,6,,397,304,526,265,170,235,121,704,142,427,,3,42,20,0,17,33,277,105,328,361
290516,"Octanol """"octyl alcohol"""" and isomers thereof""""",0,1,0,4,1,17,0,751,0,6,,148750,123372,81595,62674,60489,63384,57584,47880,40948,94750,,55859,70281,80201,57423,43687,79623,66432,39346,16742,37942
370390,"Photographic paper, paperboard and textiles, sensitised, unexposed, for monochrome photography ...",297,247,186,98,118,41,629,672,63,6,,1551,829,713,736,1653,1755,1690,1427,868,1188,,2011,1981,2034,1663,1229,1512,2104,1920,1397,1428
560229,"Felt, not impregnated, coated, covered or laminated (excluding that of wool or fine animal ...",2,9,0,0,0,0,1,0,4,6,,16850,14562,12669,10070,12803,12348,16175,15791,15668,11756,,2165,1998,1798,2437,2594,2249,1831,2100,1839,2043
580790,"Labels, badges and similar articles, of textile materials, in the piece, in strips or cut to ...",5,6,4,18,23,4,5,2,3,6,,2885,2186,2185,2747,2350,2122,2046,2000,1753,1776,,3460,3154,2312,2553,2190,2499,2535,2804,2142,2612
570310,"Carpets and other floor coverings, of wool or fine animal hair, tufted """"needle punched"""", ...""",0,0,0,0,0,1,3,9,5,6,,494,509,744,848,1209,979,1004,1345,761,792,,30938,28189,24770,23549,26332,25651,25707,21345,26813,25582
722880,"Hollow drill bars and rods, of alloy or non-alloy steel",0,0,0,0,0,268,2580,3,6,6,,4570,3402,6903,7251,5186,4395,11206,7094,8378,11616,,1491,1592,2063,2303,1740,1539,4305,1536,1429,2146
