Product code,Product label,Viet Nam's imports from Australia-Value in 2012,Viet Nam's imports from Australia-Value in 2013,Viet Nam's imports from Australia-Value in 2014,Viet Nam's imports from Australia-Value in 2015,Viet Nam's imports from Australia-Value in 2016,Viet Nam's imports from Australia-Value in 2017,Viet Nam's imports from Australia-Value in 2018,Viet Nam's imports from Australia-Value in 2019,Viet Nam's imports from Australia-Value in 2020,Viet Nam's imports from Australia-Value in 2021,Australia's exports to world- ,Australia's exports to world-Value in 2012,Australia's exports to world-Value in 2013,Australia's exports to world-Value in 2014,Australia's exports to world-Value in 2015,Australia's exports to world-Value in 2016,Australia's exports to world-Value in 2017,Australia's exports to world-Value in 2018,Australia's exports to world-Value in 2019,Australia's exports to world-Value in 2020,Australia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
847439,"Machinery for mixing or kneading solid mineral substances, incl. those in powder or paste form ...",68,97,38,0,0,31,70,4,1,,,6303,3529,4250,3068,2489,3191,1794,2119,2494,1942,,14933,11410,13390,8363,13748,11649,16447,16152,8857,11728
847629,"Automatic beverage-vending machines, without heating or refrigerating devices",0,0,0,0,0,0,0,0,0,,,15,43,137,1461,80,166,59,6,55,369,,91,5,11,242,207,175,114,59,42,64
848049,"Moulds for metal or metal carbides (excluding moulds of graphite or other carbons, ceramic ...",0,0,0,18,135,0,1,0,0,,,879,1463,1401,266,1002,211,192,690,384,959,,48685,53069,46993,59261,53828,50216,52439,57390,47361,38639
848110,Pressure-reducing valves,126,65,89,111,184,176,210,95,85,,,11130,15228,9045,7999,7822,16098,11401,8211,10086,10838,,24992,23395,30505,29709,24899,29910,28153,27365,25860,25961
848210,Ball bearings,62,233,112,71,217,209,228,268,250,,,6530,6186,5933,6035,5265,5898,6154,5946,5784,9735,,141722,139393,154457,162881,184234,194342,211327,215000,225272,253172
848299,"Parts of ball or roller bearings (excluding balls, needles and rollers), n.e.s.",0,0,0,1,1,0,13,1,0,,,3970,2624,1981,3387,3493,5610,4292,4723,4083,4819,,12465,14597,9825,11487,12550,13789,16968,14688,31627,85461
848320,"Bearing housings, incorporating ball or roller bearings, for machinery",31,146,225,42,71,8,95,35,12,,,3585,3978,4724,2520,3301,3951,3072,3730,3041,3479,,12175,10293,12918,11098,14032,9608,12760,9504,7964,11114
848330,"Bearing housings for machinery, not incorporating ball or roller bearings; plain shaft bearings ...",3,131,88,59,58,59,54,4,1,,,13774,12829,13107,10460,10350,10235,11838,11977,9974,10506,,12956,16291,22057,16293,19472,25824,24792,30711,33090,58934
848350,"Flywheels and pulleys, incl. pulley blocks",19,120,322,6,26,35,49,4,15,,,11170,9040,9492,11180,7165,8094,8309,6037,6053,12084,,7251,9698,14303,12752,17841,14931,17632,16204,17750,13255
848420,Mechanical seals,113,124,256,231,297,118,173,165,91,,,11076,11259,10588,9655,10466,13529,14244,22485,14552,15319,,11368,12750,13370,16481,15533,15999,19969,19611,19133,15408
850132,DC motors and DC generators of an output > 750 W but <= 75 kW (excl. photovoltaic generators),0,0,4,2,3,16,10,4,0,,,2818,1711,2759,4614,1708,2075,2373,3270,3834,2357,,4893,4177,2758,10065,6202,3646,4018,6777,22633,41127
850153,"AC motors, multi-phase, of an output > 75 kW",43,37,40,117,70,0,0,265,0,,,5645,4378,3641,3647,6030,4414,4631,6271,10982,6826,,27336,13756,18631,22294,25425,22599,29559,32005,35366,34454
850212,"Generating sets with compression-ignition internal combustion piston engine """"diesel or semi-diesel ...""",1,9,1,34,8,5,26,163,0,,,3236,4046,5665,3317,2045,2714,2226,3130,1679,1754,,15119,17364,17113,24909,32181,25610,20970,22073,20108,20192
850240,Electric rotary converters,0,0,0,0,0,0,0,0,0,,,918,200,445,534,98,741,307,208,276,639,,7310,42,359,803,838,453,78,287,2419,508
850421,"Liquid dielectric transformers, having a power handling capacity <= 650 kVA",2,0,0,1,1,2,0,0,0,,,1171,726,1475,6498,1697,391,483,1108,1166,1027,,10913,13052,15281,14444,18156,21263,15835,28389,19433,9891
850520,"Electromagnetic couplings, clutches and brakes",1,0,0,0,0,2,0,0,3,,,490,900,544,229,408,139,127,303,287,93,,6211,1169,3060,3861,13894,7001,8653,10777,8083,11086
850760,Lithium-ion accumulators (excluding spent),0,0,0,0,7,0,0,3,0,,,1636,2327,4063,3720,14046,19675,35790,29826,29992,38516,,198721,182078,673182,668028,701292,1063209,1302762,1660844,2210261,3086601
851220,Electrical lighting or visual signalling equipment for motor vehicles (excluding lamps of heading ...,6,5,5,6,3,1,2,3,1,,,42598,41205,33681,31003,26246,53357,56374,41572,35184,48586,,36833,40276,45031,64418,90298,81493,142145,164374,157221,182568
851621,"Electric storage heating radiators, for space-heating",0,2,0,0,0,0,0,0,0,,,242,608,245,259,77,554,86,71,9,76,,1373,2533,1414,27005,983,743,1223,8330,7567,5
851633,Electric hand-drying apparatus,0,0,0,0,0,0,0,0,14,,,616,419,456,286,252,588,391,300,143,217,,547,654,969,1173,871,2104,1336,1817,1733,1459
851640,Electric smoothing irons,0,0,0,0,0,0,0,0,0,,,3677,628,236,209,739,794,274,357,295,140,,8310,8817,8881,10566,13962,13521,15570,14418,10485,18257
851718,Telephone sets (excluding line telephone sets with cordless handsets and telephones for cellular ...,3,1,0,6,2,40,1,1,0,,,11195,11336,12968,6482,8394,8352,14070,7753,8885,7581,,7962,10577,8218,10739,9858,11999,10566,15731,9968,5528
851769,"Apparatus for the transmission or reception of voice, images or other data, incl. apparatus ...",0,19,0,0,132,923,0,75,6,,,55092,44764,42707,45844,84779,150101,68175,75493,53820,49388,,6058,12933,27549,48416,36295,40199,44081,32974,56200,18262
851779,"Parts of telephone sets, telephones for cellular networks or for other wireless networks and ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
851920,"Sound recording or sound reproducing apparatus, operated by coins, banknotes, bank cards, tokens ...",0,0,17,0,0,0,0,0,0,,,105,29,238,351,94,2,253,71,195,322,,1,2,32,1,4,178,9,0,17,20
852110,"Magnetic tape-type video recording or reproducing apparatus, whether or not incorporating a ...",0,0,0,0,0,0,0,0,0,,,826,1429,1128,624,746,416,939,207,252,440,,566,417,41,52,48,16,10,0,3,317
852321,Cards incorporating a magnetic stripe for the recording of sound or of other phenomena,10,0,0,0,0,2,0,1,0,,,1189,726,1775,1084,1932,4499,9522,11626,7426,15195,,1352,3523,1701,1686,1404,2114,3133,1843,1668,358
852351,"Solid-state, non-volatile data storage devices for recording data from an external source [flash ...",0,0,0,0,7,10,5,2,14,,,3803,3870,9755,13686,10599,10962,12580,16988,20288,30172,,134206,54664,47645,41036,44967,51949,43693,46338,25872,157967
852380,"Media for the recording of sound or of other phenomena, whether or not recorded, incl. matrices ...",0,5,0,2,1,23,2,0,6,,,1340,1314,1210,1188,3834,9222,12091,9419,4730,7314,,3804,3060,3410,1295,10474,5600,5677,16126,13121,1213
852872,"Reception apparatus for television, colour, whether or not incorporating radio-broadcast receivers ...",528,0,4,1,2,3,1,10,2,,,6097,9516,10306,8986,8244,9119,7861,6304,4904,13358,,290416,327928,274660,295114,329096,412185,681616,656216,347696,681211
853290,"Parts of electrical """"pre-set"""" capacitors, fixed, variable or adjustable, n.e.s.""""",0,0,0,0,0,0,0,0,0,,,8494,5156,1407,1404,697,530,722,733,1513,1026,,1892,1779,1860,1926,3478,3468,1962,1932,2118,17899
853331,"Wirewound variable electrical resistors, incl. rheostats and potentiometers, for a power handling ...",0,1,0,0,1,0,0,2,0,,,93,10,47,27,56,44,117,17,47,43,,152,367,363,515,2651,3608,6169,7374,9983,198
853521,"Automatic circuit breakers for a voltage > 1.000 V but < 72,5 kV",2348,3147,5416,6710,11848,5106,4929,6875,3967,,,55535,39362,31403,37120,40427,42319,42477,38794,45025,46728,,8485,13329,22011,22500,32204,30092,19120,16737,15937,17831
853630,Apparatus for protecting electrical circuits for a voltage <= 1.000 V (excluding fuses and ...,1631,1017,667,1201,1826,2560,857,943,730,,,9498,17066,11920,18941,11402,14493,20455,15948,15019,16430,,58355,56143,55055,50853,50269,41743,36626,27413,28669,58967
853649,Relays for a voltage > 60 V but <= 1.000 V,96,31,12,25,9,40,35,72,62,,,5999,6844,8679,8201,7751,7278,11493,12889,18743,18341,,40129,49729,48700,59000,80575,89400,95481,100250,84220,55532
854020,Television camera tubes; image converters and intensifiers; other photo cathode tubes (excluding ...,0,0,0,0,0,0,0,0,0,,,467,263,1982,306,3692,152,512,526,185,109,,59,29,42,46,50,43,6,1,15,1049
854040,"Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor ...",0,0,0,0,0,0,2,0,2,,,107,41,78,100,62,1327,33,38,127,45,,1934,69,124,95,56,32,63,61,117,8
854079,"Microwave tubes, e.g. travelling wave tubes and carcinotrons (excluding magnetrons and grid-controlled ...",0,0,0,0,0,0,4,0,0,,,0,53,138,204,239,41,135,78,96,169,,368,273,626,93,1036,1071,133,187,33,472
854091,"Parts of cathode ray tubes, n.e.s.",0,0,0,0,0,0,0,0,3,,,253,219,566,289,230,137,17,125,362,171,,83,156,172,89,278,206,192,246,329,148
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",214,182,426,151,197,125,167,103,84,,,78002,89867,77526,64230,71781,48950,60633,59538,77217,69814,,114444,109409,124642,185427,176507,173522,211236,203581,231842,564815
854720,"Insulating fittings for electrical purposes, of plastics",0,1,0,0,0,3,0,0,0,,,1732,1585,1106,935,751,942,871,526,395,345,,7621,10535,14590,20732,30087,38616,26058,22724,26335,178524
854890,"Electrical parts of machinery or apparatus, not specified or included elsewhere in chapter ...",6,18,6,115,9,83,11,71,28,,,614,0,6,0,0,0,15,29,921,1689,,28358,88806,156811,432261,722220,893587,844628,939014,1256789,209424
860210,Diesel-electric locomotives,0,0,0,0,0,0,0,0,0,,,12702,2062,15770,33679,3726,1977,0,59,0,0,,4517,1993,2250,4610,2957,0,3267,2427,0,106
860390,"Self-propelled railway or tramway coaches, vans and trucks (excluding those powered from an ...",0,0,0,0,0,0,0,0,0,,,467,1009,139,2,61,125,437,361,112,293,,5,0,1029,0,0,0,172,341,3335,262
860699,Railway or tramway goods vans and wagons (excluding those specially designed for the transport ...,0,0,0,0,0,0,0,0,0,,,0,883,0,226,8,45,20,11,24,18,,951,1642,646,2187,410,381,8224,2197,604,1766
860711,Driving bogies and bissel-bogies for railway or tramway locomotives or rolling stock,0,0,0,0,0,0,0,0,0,,,0,0,274,208,69,2,43,29,137,85,,428,5,2,323,284,0,13,29,1,479
860712,Bogies and driving bissel-bogies for railway or tramway locomotives or rolling stock (excluding ...,0,0,0,0,0,0,0,0,0,,,152,0,620,122,854,12,170,125,5,47,,0,0,20,18,1639,2078,402,1108,6112,176
870194,"Tractors, of an engine power > 75 kW but <= 130 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,565,564,720,121,209,,0,0,0,0,0,0,2535,2397,1075,988
870195,"Tractors, of an engine power > 130 kW (excl. those of heading 8709, pedestrian-controlled tractors, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2870,2131,1495,5390,13869,,0,0,0,0,0,0,5477,3252,5907,1130
870321,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",0,0,0,0,0,0,0,0,0,,,2343,2556,5118,2466,3537,2282,1683,3158,3309,5286,,13659,15126,43505,47752,30470,13317,8682,11849,286,74819
870333,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",0,0,0,0,48,0,0,0,0,,,18833,18289,26911,16492,35924,24012,25139,22649,17109,13598,,1907,2504,5094,8557,17380,12744,24005,11667,1556,27734
870380,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1428,384,1873,2058,11965,,0,0,0,0,0,0,273,430,670,4253
870432,"Motor vehicles for the transport of goods, with only spark-ignition internal combustion piston ...",0,0,0,0,0,0,0,0,0,,,1349,778,575,466,1757,247,2478,2319,1442,250,,4608,2653,0,3144,2144,0,0,0,0,
870490,"Motor vehicles for the transport of goods, with engines other than internal combustion piston ...",0,0,0,0,0,0,0,0,0,,,3190,218,2368,2646,3393,1382,15124,10494,6704,3483,,159,6,38,3399,181,1534,784,876,203,11
870510,Crane lorries (excluding breakdown lorries),0,0,0,0,16,0,0,0,0,,,9379,11045,19387,38250,15198,6220,7204,8748,15549,28144,,2235,5840,3067,5456,6564,1361,10433,12319,16507,79673
870600,"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more ...",0,0,0,0,0,0,0,0,0,,,11936,3164,3202,3832,3899,1497,2870,1339,1317,2539,,6,1512,1646,992,252,33,105,742,2132,2912
870790,"Bodies for tractors, motor vehicles for the transport of ten or more persons, motor vehicles ...",0,0,0,0,0,0,0,0,0,,,9385,9555,13682,4689,5144,7601,4831,5517,2866,4852,,477,665,1122,2251,3287,2628,3339,2195,2520,6679
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of ...",3,25,61,110,42,7,34,7,6,,,43863,38907,42260,32272,28870,33957,31278,36474,31150,44218,,26358,33049,38662,57708,66421,59057,93878,88373,92486,95071
871110,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with reciprocating internal ...",0,0,0,0,0,0,0,0,0,,,587,963,1128,354,1066,402,1387,2834,1618,2484,,181,251,367,382,477,524,455,442,294,3851
871140,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",0,2,0,0,0,0,0,0,0,,,3960,4161,5766,4836,5742,6075,4964,6975,5599,7038,,886,450,811,3423,1913,3152,3503,4928,7755,7917
880400,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories ...",0,0,3,0,0,0,0,1,0,,,656,222,160,193,335,138,113,960,1505,749,,358,1181,295,2458,4272,808,2261,1824,1848,201
880521,Air combat simulators and parts thereof,0,0,0,0,0,0,0,0,0,,,901,29,1083,987,2235,184,244,93,105,265,,0,0,0,0,0,0,1,0,0,
890120,Tankers,0,0,0,0,0,0,0,0,0,,,140,1395,5055,1634,0,5595,0,5909,2400,111,,18600,40674,27522,20620,82750,36210,61619,27510,100375,38812
890392,"Motor boats and motor yachts, for pleasure or sports (other than outboard motor boats)",0,0,0,0,0,0,0,0,0,,,69055,74132,101443,95679,102138,170191,133635,233826,176720,175156,,16,3,16,19,228,670,3724,8094,1681,4962
900580,"Monoculars, astronomical and other optical telescopes and other astronomical instruments (excluding ...",0,13,6,0,0,0,0,0,0,,,3737,5568,2865,1911,5737,4816,2347,1394,1691,2794,,1868,1065,1784,2061,8053,1314,6452,1352,4087,777
900669,Photographic flashlights and flashlight apparatus (excluding with electronic discharge lamps),0,0,0,0,0,0,0,0,0,,,40,156,31,193,185,42,40,131,80,47,,1204,210,957,812,1208,590,372,497,408,5789
900691,"Parts and accessories for photographic cameras, n.e.s.",0,0,0,1,0,0,0,0,0,,,6076,14125,9006,5353,3732,4133,2615,5009,1804,9670,,5544,1948,17790,6867,5705,12659,4115,12720,9628,10093
900720,Cinematographic projectors,0,0,0,0,0,0,0,0,0,,,1008,394,716,648,722,538,1004,1323,458,942,,1052,1090,219,4500,5993,1144,238,999,71,106
900792,"Parts and accessories for cinematographic projectors, n.e.s.",0,0,0,0,0,0,0,0,0,,,1960,2561,825,687,805,1334,1928,903,1112,1689,,265,254,28,61,53,10,14,79,99,591
900850,"Image projectors, and photographic enlargers and reducers (excluding cinematographic and parts)",0,2,0,0,0,0,0,0,0,,,539,338,623,490,424,457,184,342,247,383,,520,336,404,465,557,1334,1391,440,430,1761
901120,"Optical microscopes, for photomicrography, cinephotomicrography or microprojection (excluding ...",0,0,4,0,7,0,0,0,0,,,34,136,8,105,125,388,670,436,377,69,,646,464,545,1654,888,950,835,1006,748,1794
901540,Photogrammetrical surveying instruments and appliances,0,0,0,0,46,61,0,0,0,,,6592,8526,11683,5118,5189,7631,10982,10639,15897,6980,,74,164,305,370,330,576,1045,208,607,556
901814,Scintigraphic apparatus,0,0,0,0,0,0,0,0,0,,,157,650,340,550,303,823,416,689,149,188,,761,139,849,1901,72,417,91,196,23,36
901819,"Electro-diagnostic apparatus, incl. apparatus for functional exploratory examination or for ...",106,223,175,146,8,14,4,9,0,,,38195,29601,38554,33307,27492,29620,36081,36147,36110,47890,,49424,46528,44412,49028,39100,39964,32453,35690,34886,44109
901820,"Ultraviolet or infra-red ray apparatus used in medical, surgical, dental or veterinary sciences",0,0,0,0,0,0,0,0,0,,,457,808,386,434,284,311,194,651,165,186,,430,402,364,458,652,804,989,1046,890,1664
901832,"Tubular metal needles and needles for sutures, used in medical, surgical, dental or veterinary ...",2,0,0,0,0,0,0,0,0,,,14554,15915,14830,16118,17453,21355,23403,24881,19486,29507,,6363,6012,6921,7593,8195,9771,13446,17423,18112,14945
902121,Artificial teeth,0,0,0,0,0,0,0,0,0,,,99,34,83,60,73,44,154,823,800,896,,861,1043,843,1171,789,1795,1808,3500,1777,1263
902190,"Articles and appliances, which are worn or carried, or implanted in the body, to compensate ...",0,0,0,0,0,0,29,16,6,,,308650,339415,394874,377320,499821,595197,640390,147240,85064,117972,,34426,40933,46398,51725,72937,99637,108965,136440,120387,83213
902720,Chromatographs and electrophoresis instruments,0,0,60,16,0,0,1,0,19,,,1404,790,2720,5519,2698,2045,2556,2371,2074,2489,,23067,18570,18943,23712,28068,71850,43513,31596,36344,9905
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations, such as UV, visible, ...",492,388,355,407,64,58,17,14,367,,,69804,27014,14384,12495,13735,8001,9895,9681,9134,7528,,17425,20496,19695,26471,28904,26858,41444,35610,32137,43658
902750,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical ...",4,1,0,0,0,95,15,341,260,,,14683,24140,16838,20930,13563,19857,9744,13178,19357,21723,,3881,5077,7254,4914,6559,9563,10203,9226,10144,73170
902910,"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excluding ...",4,3,3,4,22,2,1,2,37,,,1356,728,1259,2213,3772,1403,1692,2665,1543,1017,,4152,5065,5375,4948,6017,9338,13844,16627,14276,3367
903032,Multimeters with recording device,0,1,0,0,0,0,0,0,0,,,188,252,319,213,222,308,385,794,1209,702,,1887,5022,3725,3298,4439,3491,3017,3643,6623,2635
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified ...",202,2,60,4,14,9,46,93,3,,,5034,3747,4665,9199,8927,8428,6487,5041,6587,5507,,49476,25633,60059,39548,54366,75136,105775,89199,78453,348997
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",22,30,0,23,38,18,24,2,4,,,16756,10198,20106,18958,25760,42583,56745,56959,52820,47763,,14051,13902,20945,22157,38117,79627,98755,137778,123568,398003
903210,Thermostats,4,0,2,0,4,4,0,0,1,,,1956,2263,3156,3080,1695,1470,1990,1547,1621,1455,,13347,14193,16442,17644,19248,20846,18752,24864,32063,34419
903220,"Manostats (excluding taps, cocks and valves of heading 8481)",101,1,0,27,43,3,1,11,46,,,67,252,146,141,270,256,328,483,233,226,,1955,2645,1012,1925,1379,1124,1340,717,873,1314
910199,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious ...",0,0,0,0,0,0,0,0,1,,,1564,2049,1938,1936,1974,2762,3541,3170,1818,4505,,658,803,881,635,328,227,165,51,29,68
910221,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excluding ...",0,0,0,0,0,1,0,0,1,,,8362,8706,9607,7706,8634,7867,11869,11279,15294,35626,,3403,4535,5048,5239,7397,10501,18184,18028,18373,26643
910291,"Pocket-watches and the like, incl. stop-watches, electrically operated (excluding of precious ...",0,1,0,0,0,0,0,0,0,,,69,245,17,1540,1358,1078,984,1757,1177,2781,,37,63,38,65,146,29,35,17,95,87
910310,"Clocks with watch movements, electrically operated (excluding wrist-watches, pocket-watches ...",0,0,0,0,0,0,0,0,0,,,136,18,19,41,24,86,66,8,7,49,,0,1,1,6,11,3,11,0,0,48
910519,Alarm clocks (excluding electrically operated),0,0,0,0,0,0,0,0,0,,,23,76,15,22,0,18,2,133,33,22,,72,79,104,288,413,436,452,233,234,220
910700,Time switches with clock or watch movement or with synchronous motor,2,2,1,0,0,0,0,6,3,,,462,342,426,394,209,232,241,369,309,694,,2238,2519,2129,1672,1285,1474,1654,1725,1481,989
910990,"Clock movements, complete and assembled (excluding electrically operated and watch movements)",0,0,0,0,0,0,0,0,1,,,0,0,0,25,0,4,0,4,9,23,,63,20,9,75,21,18,51,25,16,65
911180,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of materials ...",0,0,0,0,0,0,0,0,0,,,0,7,15,17,52,5,103,1,1,51,,20,0,2,8,2,2,0,3,4,42
920210,Violins and other string instruments,0,0,0,0,0,0,0,0,0,,,1041,159,536,128,144,75,72,130,217,251,,69,18,14,30,68,26,9,32,39,279
920600,"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas",0,0,6,14,1,4,3,10,0,,,1873,1389,825,387,296,353,241,305,204,220,,883,390,430,697,634,758,821,817,1091,1717
920992,"Parts and accessories for string musical instruments without keyboards, n.e.s. (excluding strings ...",0,0,0,0,0,0,0,0,0,,,286,851,854,487,165,157,102,209,293,248,,215,178,414,511,627,519,638,621,1588,1902
